Age,Salary,YearsExperience,NumCertifications,JobSatisfaction,JobTitle,Education,City,Promotion
33,142990,10,4,5,Software Engineer,PhD,Austin,No Promotion
48,107986,14,4,8,Data Analyst,PhD,Seattle,No Promotion
29,88762,1,0,8,Data Scientist,Master's,New York,No Promotion
23,73600,0,1,3,Data Analyst,Master's,San Francisco,Got Promotion
43,144774,1,0,3,Data Analyst,High School,Seattle,No Promotion
34,140777,6,2,7,Software Engineer,Bachelor's,San Francisco,Got Promotion
42,69810,6,3,4,Data Analyst,Master's,San Francisco,Got Promotion
37,135703,9,4,6,Data Engineer,Master's,New York,Got Promotion
49,137347,5,1,9,Data Scientist,High School,San Francisco,No Promotion
23,107204,4,4,10,Software Engineer,High School,Seattle,No Promotion
32,70085,2,0,2,Data Scientist,Master's,Austin,No Promotion
31,96854,13,0,2,Data Engineer,High School,Chicago,Got Promotion
36,124797,11,3,6,Business Analyst,PhD,Seattle,No Promotion
38,134269,2,1,3,Data Analyst,High School,New York,Got Promotion
29,89779,10,1,1,Software Engineer,PhD,Chicago,No Promotion
39,106207,12,3,2,Product Manager,Master's,San Francisco,No Promotion
44,144615,11,0,7,Data Scientist,Bachelor's,Seattle,No Promotion
30,83980,8,0,4,Web developer,PhD,Chicago,Got Promotion
46,106117,3,0,2,Data Engineer,Bachelor's,Seattle,No Promotion
29,64141,8,4,8,Data Analyst,Master's,San Francisco,No Promotion
48,59344,3,2,4,Data Scientist,High School,Seattle,No Promotion
35,65896,1,0,4,Data Engineer,PhD,New York,No Promotion
49,139353,14,2,2,Data Scientist,PhD,Chicago,No Promotion
47,79813,3,2,1,Business Analyst,Master's,Chicago,No Promotion
46,134431,5,1,1,Web developer,Master's,Chicago,No Promotion
39,115679,5,3,3,Data Engineer,High School,Seattle,No Promotion
43,60681,4,4,6,Data Scientist,Bachelor's,San Francisco,Got Promotion
41,122903,14,2,7,Web developer,PhD,Seattle,Got Promotion
41,53228,14,4,9,Business Analyst,Bachelor's,Seattle,No Promotion
42,54582,0,1,5,Business Analyst,PhD,Chicago,No Promotion
33,128683,2,0,9,Business Analyst,PhD,San Francisco,No Promotion
40,61397,4,2,8,Data Analyst,High School,Austin,Got Promotion
35,88799,5,3,1,Data Engineer,PhD,San Francisco,No Promotion
38,87011,13,1,3,Data Scientist,PhD,Seattle,No Promotion
45,129183,0,4,8,Data Scientist,Master's,New York,No Promotion
42,143254,13,0,9,Web developer,High School,San Francisco,No Promotion
24,94264,13,4,4,Web developer,Master's,Chicago,No Promotion
47,92317,8,3,6,Data Engineer,PhD,New York,Got Promotion
44,97914,13,2,4,Business Analyst,High School,Austin,No Promotion
28,134633,2,3,9,Data Scientist,PhD,Austin,No Promotion
38,95254,9,4,2,Data Scientist,High School,New York,No Promotion
33,90096,12,4,6,Business Analyst,Bachelor's,Austin,Got Promotion
30,103785,2,3,3,Product Manager,Bachelor's,New York,No Promotion
36,102344,10,3,10,Product Manager,High School,Seattle,No Promotion
39,132643,1,3,4,Business Analyst,PhD,New York,No Promotion
42,118546,7,0,2,Web developer,High School,Seattle,Got Promotion
34,121091,14,4,8,Data Analyst,PhD,Chicago,No Promotion
42,115603,12,1,10,Web developer,Bachelor's,Chicago,No Promotion
29,78412,2,0,8,Web developer,PhD,Austin,No Promotion
35,101658,5,0,1,Data Scientist,Master's,New York,Got Promotion
29,149841,1,0,10,Web developer,Bachelor's,Seattle,No Promotion
35,99549,6,1,6,Data Scientist,Master's,Chicago,No Promotion
28,61549,12,3,1,Product Manager,Bachelor's,Chicago,No Promotion
44,121216,3,4,6,Web developer,Bachelor's,Chicago,No Promotion
33,75739,8,2,7,Business Analyst,Master's,Austin,No Promotion
32,71209,13,2,2,Data Engineer,High School,Chicago,Got Promotion
43,137968,9,4,9,Data Engineer,PhD,San Francisco,No Promotion
43,65116,8,1,8,Web developer,Bachelor's,Austin,Got Promotion
32,70045,6,2,9,Data Analyst,PhD,New York,No Promotion
46,76327,14,0,10,Web developer,Bachelor's,San Francisco,Got Promotion
43,85709,11,2,4,Business Analyst,PhD,Austin,No Promotion
49,93617,7,4,4,Product Manager,Bachelor's,Austin,No Promotion
34,110139,2,0,8,Product Manager,High School,Seattle,No Promotion
39,76905,10,2,1,Web developer,Bachelor's,San Francisco,No Promotion
23,114148,4,4,8,Data Scientist,High School,San Francisco,No Promotion
42,122603,1,1,7,Software Engineer,Bachelor's,San Francisco,No Promotion
36,148095,9,4,7,Data Analyst,PhD,Chicago,No Promotion
41,92919,6,1,9,Data Analyst,Master's,Chicago,No Promotion
48,133521,12,0,10,Software Engineer,Bachelor's,New York,Got Promotion
39,142905,7,4,7,Data Engineer,Bachelor's,New York,No Promotion
36,133400,8,3,2,Data Engineer,High School,New York,Got Promotion
40,138150,10,3,1,Data Engineer,PhD,Chicago,Got Promotion
44,108446,10,3,1,Product Manager,High School,Seattle,No Promotion
45,102428,6,3,7,Business Analyst,PhD,New York,No Promotion
33,97894,9,3,5,Data Analyst,PhD,Austin,No Promotion
34,131149,14,1,4,Software Engineer,High School,Chicago,No Promotion
43,56447,9,4,5,Data Scientist,Master's,Seattle,No Promotion
32,55499,12,0,10,Web developer,PhD,Austin,No Promotion
26,89041,7,3,10,Data Scientist,Master's,Austin,No Promotion
22,81315,11,3,6,Web developer,High School,Chicago,No Promotion
45,51299,8,0,10,Product Manager,Master's,San Francisco,No Promotion
24,54994,5,0,6,Data Analyst,PhD,Seattle,Got Promotion
43,145414,11,3,1,Business Analyst,High School,Chicago,No Promotion
40,131163,11,1,2,Data Analyst,Master's,San Francisco,No Promotion
44,57489,9,0,3,Web developer,High School,Chicago,No Promotion
28,141647,1,4,4,Data Engineer,High School,Chicago,No Promotion
33,82355,1,4,6,Data Scientist,Master's,Austin,No Promotion
36,123805,3,1,9,Data Analyst,PhD,Chicago,No Promotion
46,118367,14,2,2,Data Scientist,PhD,San Francisco,No Promotion
26,127355,8,1,8,Software Engineer,PhD,Austin,No Promotion
36,140349,6,3,9,Software Engineer,PhD,San Francisco,No Promotion
29,137173,1,2,2,Data Scientist,Bachelor's,San Francisco,No Promotion
31,51996,7,3,9,Business Analyst,High School,Austin,No Promotion
47,94387,10,4,7,Business Analyst,High School,San Francisco,No Promotion
37,53089,6,0,9,Data Analyst,Bachelor's,New York,No Promotion
29,148827,8,3,6,Data Scientist,High School,Chicago,Got Promotion
22,70659,7,4,2,Product Manager,High School,Austin,No Promotion
33,95178,2,1,8,Business Analyst,Master's,Austin,No Promotion
26,145965,0,3,10,Web developer,Bachelor's,New York,No Promotion
24,131268,1,4,9,Business Analyst,High School,New York,Got Promotion
22,135042,14,0,8,Data Engineer,High School,New York,Got Promotion
25,120726,13,3,2,Software Engineer,Bachelor's,New York,Got Promotion
29,120111,12,4,8,Business Analyst,Bachelor's,Seattle,No Promotion
24,84565,1,3,3,Web developer,Master's,Austin,Got Promotion
31,139242,3,0,3,Business Analyst,Master's,San Francisco,No Promotion
23,72884,5,3,9,Web developer,PhD,Austin,No Promotion
32,67199,3,3,9,Data Engineer,PhD,Austin,No Promotion
46,110038,8,4,9,Web developer,Master's,Austin,No Promotion
31,107786,3,2,4,Business Analyst,High School,New York,No Promotion
42,99294,5,3,7,Data Engineer,Bachelor's,New York,No Promotion
35,128015,5,2,8,Data Scientist,Master's,Seattle,Got Promotion
28,84178,9,1,5,Data Scientist,PhD,Austin,Got Promotion
48,62665,10,3,1,Software Engineer,Bachelor's,Chicago,No Promotion
48,50534,9,2,9,Data Analyst,PhD,Seattle,No Promotion
23,141828,0,1,6,Data Engineer,High School,New York,Got Promotion
30,86132,7,4,3,Business Analyst,High School,Austin,Got Promotion
37,86110,11,3,3,Data Analyst,PhD,New York,No Promotion
34,108754,2,4,10,Data Scientist,Bachelor's,San Francisco,No Promotion
30,113580,14,1,1,Business Analyst,PhD,New York,No Promotion
41,72469,12,4,8,Data Analyst,Bachelor's,New York,No Promotion
25,114016,5,4,2,Data Engineer,Master's,Seattle,No Promotion
43,96233,2,0,1,Data Engineer,PhD,San Francisco,No Promotion
31,116708,14,1,7,Data Analyst,PhD,Chicago,No Promotion
47,108232,10,4,9,Web developer,Bachelor's,Chicago,No Promotion
47,143450,1,2,6,Data Engineer,Master's,Chicago,Got Promotion
43,136437,14,1,8,Product Manager,Bachelor's,Austin,No Promotion
33,84409,4,0,8,Data Scientist,Bachelor's,Chicago,No Promotion
38,69324,13,3,9,Software Engineer,PhD,Austin,Got Promotion
35,58738,0,4,7,Software Engineer,PhD,New York,No Promotion
35,74054,8,2,9,Product Manager,Bachelor's,Chicago,No Promotion
46,79709,10,0,9,Data Analyst,High School,Seattle,No Promotion
23,135643,6,1,1,Data Engineer,High School,San Francisco,Got Promotion
42,50363,2,4,6,Product Manager,High School,San Francisco,Got Promotion
46,60358,3,0,8,Product Manager,PhD,New York,No Promotion
41,53240,12,0,10,Data Engineer,PhD,San Francisco,Got Promotion
32,122201,5,2,9,Data Scientist,Master's,San Francisco,No Promotion
37,95689,2,3,4,Data Engineer,PhD,New York,Got Promotion
40,51936,11,3,2,Data Engineer,Master's,New York,Got Promotion
44,141074,6,3,9,Web developer,PhD,New York,No Promotion
27,93965,12,1,9,Business Analyst,High School,Seattle,Got Promotion
45,127534,5,0,8,Data Analyst,High School,New York,No Promotion
40,50882,8,1,3,Software Engineer,Bachelor's,New York,No Promotion
26,70224,11,0,5,Software Engineer,Bachelor's,New York,Got Promotion
47,80825,14,2,2,Product Manager,Master's,Chicago,No Promotion
25,120740,4,2,3,Web developer,Master's,Chicago,No Promotion
36,78885,3,1,1,Product Manager,Bachelor's,Seattle,No Promotion
25,90056,2,1,4,Product Manager,Master's,Seattle,Got Promotion
41,53203,9,2,5,Data Analyst,PhD,San Francisco,Got Promotion
31,110241,0,4,2,Product Manager,High School,Chicago,No Promotion
45,52244,2,3,3,Product Manager,Bachelor's,Seattle,No Promotion
43,148322,2,3,6,Business Analyst,Bachelor's,Seattle,Got Promotion
24,118619,6,2,6,Data Analyst,PhD,San Francisco,No Promotion
47,71584,6,3,7,Data Scientist,Master's,New York,Got Promotion
26,58521,12,4,9,Web developer,Bachelor's,Austin,Got Promotion
27,100017,14,4,4,Data Scientist,Bachelor's,San Francisco,No Promotion
42,83541,11,0,5,Data Engineer,PhD,Austin,No Promotion
43,79063,0,1,2,Business Analyst,High School,San Francisco,No Promotion
29,120268,2,3,6,Software Engineer,Bachelor's,San Francisco,No Promotion
28,114952,12,4,4,Data Engineer,Bachelor's,New York,No Promotion
42,143054,7,1,5,Data Scientist,PhD,Seattle,Got Promotion
31,89563,8,1,7,Data Analyst,Bachelor's,Chicago,Got Promotion
27,89752,6,0,6,Software Engineer,Bachelor's,San Francisco,No Promotion
35,145233,6,1,8,Product Manager,High School,New York,Got Promotion
25,52567,11,1,6,Data Analyst,Bachelor's,Austin,No Promotion
49,66121,14,2,10,Software Engineer,PhD,Seattle,No Promotion
46,51674,10,0,8,Data Scientist,High School,San Francisco,No Promotion
34,126411,7,0,4,Data Engineer,High School,Austin,Got Promotion
41,116275,5,3,7,Product Manager,High School,San Francisco,No Promotion
38,117081,10,1,3,Product Manager,Master's,Chicago,No Promotion
44,79140,2,3,1,Web developer,PhD,Chicago,No Promotion
28,59327,14,4,9,Data Analyst,Master's,Seattle,No Promotion
25,120663,0,1,9,Data Engineer,Bachelor's,Austin,No Promotion
35,73331,6,4,6,Product Manager,High School,Chicago,No Promotion
24,73004,0,2,2,Software Engineer,Master's,New York,Got Promotion
45,60492,0,1,8,Web developer,Bachelor's,Seattle,No Promotion
26,104797,8,3,10,Web developer,Master's,San Francisco,No Promotion
37,108095,12,3,6,Business Analyst,High School,Austin,No Promotion
47,63749,9,1,7,Data Scientist,Bachelor's,Austin,Got Promotion
44,113217,6,3,1,Data Analyst,High School,New York,No Promotion
41,139044,12,1,3,Data Engineer,High School,Chicago,Got Promotion
25,59045,10,0,1,Business Analyst,Master's,Austin,Got Promotion
45,70116,12,3,10,Business Analyst,PhD,New York,Got Promotion
45,68667,3,1,1,Data Analyst,Bachelor's,New York,Got Promotion
23,125057,5,1,1,Software Engineer,Bachelor's,San Francisco,No Promotion
39,124205,0,3,4,Data Engineer,PhD,New York,No Promotion
40,77302,6,0,7,Data Scientist,Bachelor's,Seattle,No Promotion
49,61283,11,3,7,Data Analyst,Master's,Austin,Got Promotion
49,80935,14,1,5,Data Engineer,Bachelor's,Seattle,Got Promotion
40,122534,5,0,6,Business Analyst,Master's,New York,Got Promotion
38,144342,3,4,2,Business Analyst,Bachelor's,New York,No Promotion
35,81624,6,2,5,Data Analyst,Master's,Seattle,No Promotion
40,63440,2,3,7,Data Engineer,PhD,San Francisco,No Promotion
43,96501,0,1,9,Business Analyst,Bachelor's,New York,No Promotion
45,137333,3,0,6,Data Analyst,Master's,Seattle,No Promotion
34,51269,2,0,10,Web developer,High School,Seattle,No Promotion
33,57868,0,4,4,Data Analyst,High School,Austin,Got Promotion
47,80251,1,3,3,Data Scientist,High School,San Francisco,No Promotion
27,127909,10,0,9,Data Analyst,Bachelor's,Chicago,No Promotion
42,134523,4,4,7,Web developer,Master's,Seattle,No Promotion
25,88729,14,1,6,Data Engineer,High School,Austin,No Promotion
40,65734,7,4,7,Data Engineer,Bachelor's,Chicago,Got Promotion
37,92429,0,3,8,Business Analyst,Master's,Austin,No Promotion
34,91337,3,4,5,Product Manager,High School,Austin,No Promotion
25,90325,13,0,3,Data Scientist,High School,San Francisco,No Promotion
44,133600,3,0,3,Data Engineer,Bachelor's,New York,Got Promotion
38,112514,4,2,2,Business Analyst,Master's,San Francisco,No Promotion
44,58433,6,4,8,Business Analyst,Bachelor's,Chicago,No Promotion
22,59111,12,1,1,Data Scientist,High School,San Francisco,No Promotion
39,113753,11,3,8,Data Scientist,Bachelor's,New York,No Promotion
41,130583,7,2,3,Business Analyst,Bachelor's,San Francisco,Got Promotion
38,123620,14,4,9,Web developer,High School,San Francisco,No Promotion
48,71751,5,1,2,Product Manager,High School,San Francisco,No Promotion
49,66453,0,2,10,Web developer,Master's,Seattle,No Promotion
48,135844,6,0,9,Software Engineer,Master's,Seattle,Got Promotion
36,88968,2,3,6,Web developer,High School,San Francisco,No Promotion
32,80077,14,4,1,Business Analyst,High School,New York,Got Promotion
46,84775,12,1,5,Data Scientist,PhD,New York,No Promotion
49,108144,12,0,10,Data Analyst,PhD,New York,Got Promotion
43,98570,12,2,9,Data Analyst,Master's,New York,Got Promotion
34,96097,5,3,6,Data Scientist,Bachelor's,Austin,No Promotion
22,74503,14,2,7,Web developer,High School,San Francisco,No Promotion
38,52779,7,2,4,Data Scientist,High School,San Francisco,No Promotion
27,136840,6,1,1,Software Engineer,Bachelor's,Austin,Got Promotion
25,50755,9,0,5,Data Engineer,Master's,New York,No Promotion
41,89263,5,4,2,Data Scientist,PhD,Chicago,No Promotion
37,105087,8,1,8,Data Analyst,Master's,Chicago,No Promotion
36,92281,8,3,4,Product Manager,Bachelor's,Austin,No Promotion
48,101482,0,2,1,Data Scientist,High School,Chicago,No Promotion
36,104857,0,3,10,Software Engineer,PhD,Seattle,Got Promotion
27,67400,0,1,7,Product Manager,Bachelor's,San Francisco,Got Promotion
36,90115,7,1,2,Software Engineer,High School,Chicago,No Promotion
35,64249,11,4,3,Product Manager,Master's,Seattle,No Promotion
49,96825,12,2,9,Data Scientist,PhD,San Francisco,No Promotion
32,74600,13,1,9,Data Analyst,High School,Seattle,Got Promotion
28,87706,11,3,2,Product Manager,High School,San Francisco,No Promotion
30,69222,13,4,3,Business Analyst,High School,San Francisco,No Promotion
47,149041,9,3,9,Data Engineer,High School,Chicago,No Promotion
37,91139,6,2,1,Software Engineer,High School,Austin,Got Promotion
26,91302,2,4,2,Product Manager,Master's,Chicago,No Promotion
46,144684,12,4,2,Software Engineer,Bachelor's,New York,No Promotion
41,137838,1,4,10,Data Analyst,PhD,Seattle,No Promotion
31,118159,3,0,3,Software Engineer,Master's,New York,No Promotion
39,58646,2,4,10,Software Engineer,PhD,San Francisco,No Promotion
24,63543,6,3,3,Business Analyst,High School,Chicago,No Promotion
34,144496,9,3,10,Software Engineer,Bachelor's,New York,No Promotion
32,72785,14,2,2,Product Manager,High School,New York,Got Promotion
38,128353,14,1,8,Software Engineer,Master's,New York,No Promotion
43,81406,7,1,8,Data Scientist,Master's,San Francisco,No Promotion
34,138992,5,0,8,Software Engineer,PhD,San Francisco,No Promotion
27,101428,2,4,2,Data Scientist,High School,San Francisco,No Promotion
38,73777,5,0,9,Data Engineer,High School,New York,No Promotion
48,107939,14,2,7,Software Engineer,Bachelor's,Seattle,Got Promotion
34,103026,1,2,5,Web developer,Bachelor's,Chicago,No Promotion
40,136450,14,1,7,Data Engineer,High School,Chicago,Got Promotion
42,79553,11,2,8,Web developer,PhD,San Francisco,Got Promotion
40,73548,6,4,9,Software Engineer,Bachelor's,New York,No Promotion
31,113221,13,3,2,Product Manager,High School,Seattle,Got Promotion
24,87265,10,2,6,Web developer,High School,Austin,No Promotion
35,90701,9,0,9,Data Scientist,High School,San Francisco,No Promotion
47,101287,13,4,6,Data Engineer,Master's,Austin,Got Promotion
40,56727,6,2,2,Data Engineer,PhD,Chicago,No Promotion
26,100717,3,2,1,Data Scientist,High School,Chicago,No Promotion
26,82427,12,4,3,Business Analyst,High School,Seattle,No Promotion
41,66692,7,2,5,Software Engineer,High School,Seattle,No Promotion
38,81625,3,3,7,Software Engineer,Bachelor's,Austin,No Promotion
42,74918,6,1,10,Product Manager,High School,Chicago,Got Promotion
31,91136,3,4,10,Business Analyst,Master's,Seattle,No Promotion
26,102409,12,0,3,Business Analyst,Master's,Seattle,Got Promotion
25,65577,11,2,9,Web developer,PhD,Chicago,No Promotion
27,135155,4,1,10,Product Manager,High School,Chicago,No Promotion
47,149246,6,0,4,Data Engineer,High School,New York,No Promotion
25,131731,12,0,10,Data Scientist,High School,Seattle,No Promotion
28,77689,13,3,2,Data Engineer,Master's,Austin,No Promotion
28,61154,13,1,3,Data Analyst,Bachelor's,San Francisco,Got Promotion
39,144948,12,4,5,Product Manager,Bachelor's,San Francisco,No Promotion
24,71341,9,1,3,Data Scientist,High School,Chicago,No Promotion
22,147554,2,1,5,Data Engineer,Bachelor's,Austin,No Promotion
45,124681,9,0,4,Data Engineer,PhD,New York,No Promotion
46,96330,4,3,10,Business Analyst,Master's,Seattle,No Promotion
25,137759,10,3,3,Product Manager,High School,New York,No Promotion
27,118416,13,1,6,Data Analyst,Bachelor's,Austin,Got Promotion
30,136807,2,1,8,Software Engineer,High School,New York,Got Promotion
43,83313,4,2,4,Product Manager,High School,Chicago,No Promotion
35,96900,13,0,9,Data Analyst,Master's,San Francisco,No Promotion
49,128840,2,4,6,Data Analyst,Master's,Chicago,No Promotion
33,84695,10,4,5,Product Manager,Bachelor's,Seattle,Got Promotion
49,80225,9,3,3,Data Scientist,Master's,Chicago,Got Promotion
46,136072,10,0,5,Product Manager,PhD,Austin,Got Promotion
41,146367,6,3,5,Data Engineer,High School,Austin,No Promotion
45,99156,12,4,4,Web developer,Master's,Seattle,No Promotion
